Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
5326.346834152776,295.45718396505305,630.0491,6.980868448949295e-13,2.5978027395014788e-11
5327.399131319703,263.9657784031863,562.8951,6.236810184568408e-13,2.318518563239991e-11
5328.45142848563,222.82361744056732,475.1613,5.264730204886779e-13,1.9551305740779443e-11
5329.503725652557,199.7754856673186,426.0122,4.720164072684936e-13,1.751090531980111e-11
5330.556022819483,184.2006657554137,392.7996,4.3521724487820136e-13,1.612908462067016e-11
5331.608319985409,185.31557799777215,395.1771,4.3785148635833e-13,1.6209993325591344e-11
5332.660617152335,183.09044294414832,390.4321,4.325940832781155e-13,1.599886700175032e-11
5333.712914319262,187.85481114600452,400.5919,4.438510198037981e-13,1.6398298331609505e-11
5334.765211486189,182.51350223677773,389.2018,4.3123092563647413e-13,1.5915659199076204e-11
5335.817508652116,170.88066499595146,364.3953,4.0374562120879383e-13,1.4885930682220735e-11
5336.869805819043,142.66885996327832,304.2349,3.370886196772989e-13,1.2415549793257745e-11
5337.922102985969,182.0649581527332,388.2453,4.3017113511039913e-13,1.5827673862639127e-11
5338.974400151897,177.4916373736054,378.4929,4.1936559289765217e-13,1.541426599638615e-11
5340.026697318824,158.48762408064047,337.9677,3.7446415742740706e-13,1.3749749896314058e-11
5341.07899448575,182.5560822711021,389.2926,4.3133153094726095e-13,1.5821603829407407e-11
5342.131291651677,178.7277245154067,381.1288,4.2228613847808165e-13,1.547394840376732e-11
5343.183588818603,199.09537747590213,424.5619,4.704094922659148e-13,1.7219703917408743e-11
5344.235885985529,188.0362921293033,400.9789,4.4427981116144693e-13,1.624657169867814e-11
5345.288183151457,189.37793836500785,403.8399,4.4744976484163537e-13,1.6345765055215464e-11
5346.340480318383,206.2574517956044,439.8347,4.873315714573799e-13,1.7784497422041168e-11
5347.39277748531,177.90655823671318,379.3777,4.2034594068382156e-13,1.53242861717504e-11
5348.445074652236,153.23766528910508,326.7724,3.6205989932331296e-13,1.3185919953973044e-11
5349.497371818163,193.75031702180092,413.1638,4.577805341945568e-13,1.6654983603568354e-11
5350.54966898509,190.82003221472416,406.9151,4.5085704955233613e-13,1.638637533349008e-11
5351.601966152017,213.351013527038,454.9614,5.040917736014227e-13,1.8302527001249197e-11
5352.654263317943,191.52302482987443,408.4142,4.525180343695227e-13,1.641326636465344e-11
5353.7065604848685,164.532910385547,350.8590000000001,3.887475631867265e-13,1.4085904900481517e-11
5354.7588576517965,202.38173078586982,431.5699,4.781742721997704e-13,1.730858207878112e-11
5355.811154817724,182.4669361860244,389.1025,4.3112090242765135e-13,1.5589523741937547e-11
5356.86345198465,170.185878885214,362.9137,4.021040261816818e-13,1.4525494936473923e-11
5357.915749151577,192.68436244005338,410.8907,4.55261966662073e-13,1.6429067180486347e-11
5358.968046317505,174.35464244394956,371.8034,4.1195370714315356e-13,1.4851121006246574e-11
5360.020343484432,164.979813168709,351.8119999999999,3.898034757547865e-13,1.4038350553812716e-11
5361.072640651357,183.3541765488181,390.9945,4.3321721573171135e-13,1.558604428223135e-11
5362.124937817284,197.50162742463849,421.1633,4.666438842346361e-13,1.6771653041042474e-11
5363.17723498421,163.18863806843044,347.9924,3.855714047737142e-13,1.3843804896514996e-11
5364.229532151137,182.8393239091187,389.8966,4.3200075570183407e-13,1.5495150168017394e-11
5365.281829318064,193.84846681457734,413.3731,4.580124360838486e-13,1.6411544450306803e-11
5366.334126483991,178.53255039331646,380.7126,4.2182499387070856e-13,1.509960762442114e-11
