Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
5326.346834152776,5884.0061292002865,12268.78,1.3902343544172208e-11,5.173503326792683e-10
5327.399131319703,5921.222451901153,12346.38,1.3990275829128641e-11,5.200849994591772e-10
5328.45142848563,5899.683984729814,12301.47,1.3939386152358108e-11,5.176584362301649e-10
5329.503725652557,5731.1794102330405,11950.12,1.3541254601849831e-11,5.0235462918863e-10
5330.556022819483,5685.862782243286,11855.63,1.3434183447139353e-11,4.978687866312758e-10
5331.608319985409,5783.478894647083,12059.17,1.3664824391469665e-11,5.058946219947825e-10
5332.660617152335,5760.631141896189,12011.53,1.3610841220653627e-11,5.03377292682899e-10
5333.712914319262,5760.218692959039,12010.67,1.3609866713371893e-11,5.028233453602718e-10
5334.765211486189,5676.199007727533,11835.48,1.3411350514898734e-11,4.949795376559363e-10
5335.817508652116,5771.805630542196,12034.83,1.3637243569100597e-11,5.027994157767238e-10
5336.869805819043,5600.927076697881,11678.53,1.3233502935982347e-11,4.874125231465837e-10
5337.922102985969,5692.404414223181,11869.27,1.344963958588685e-11,4.948646981644298e-10
5338.974400151897,5763.681345663939,12017.89,1.3618048041946447e-11,5.005470606677978e-10
5340.026697318824,5719.865839968693,11926.53,1.3514523640482278e-11,4.962325935306054e-10
5341.07899448575,5694.505026251916,11873.65,1.3454602774135682e-11,4.935261614353177e-10
5342.131291651677,5686.730843378448,11857.44,1.3436234445023001e-11,4.92347675186593e-10
5343.183588818603,5731.822063228134,11951.46,1.3542773020172535e-11,4.957436987606892e-10
5344.235885985529,5699.6558420484025,11884.39,1.3466772783677332e-11,4.924574200386419e-10
5345.288183151457,5714.887677215664,11916.15,1.3502761564221353e-11,4.93268709624805e-10
5346.340480318383,5587.474527061807,11650.48,1.3201718134525797e-11,4.817785997895718e-10
5347.39277748531,5725.68328834964,11938.66,1.3528268725746733e-11,4.931915389129941e-10
5348.445074652236,5653.087479493582,11787.29,1.3356744112681594e-11,4.8644149502524e-10
5349.497371818163,5736.023287285602,11960.22,1.3552699396670193e-11,4.930746708852015e-10
5350.54966898509,5654.4639079233675,11790.16,1.3359996247447375e-11,4.855683485088302e-10
5351.601966152017,5627.6691147623205,11734.29,1.3296687268574752e-11,4.827751423546915e-10
5352.654263317943,5587.129220974893,11649.76,1.320090226796435e-11,4.788094809961223e-10
5353.7065604848685,5620.321768579622,11718.97,1.3279327441183865e-11,4.81164028259193e-10
5354.7588576517965,5672.9905386699475,11828.79,1.3403769754765252e-11,4.85179279717738e-10
5355.811154817724,5603.967688629885,11684.87,1.3240687094315124e-11,4.78789139320452e-10
5356.86345198465,5598.95595445174,11674.42,1.322884569769406e-11,4.778751733026136e-10
5357.915749151577,5665.878192463067,11813.96,1.3386965169895356e-11,4.830962527609798e-10
5358.968046317505,5560.411162499823,11594.05,1.3137774592772045e-11,4.736228290870767e-10
5360.020343484432,5557.931672959056,11588.88,1.313191621760162e-11,4.729317586227967e-10
5361.072640651357,5517.276677142659,11504.11,1.3035859261470735e-11,4.689967811252568e-10
