Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
3558.614809898269,29870.756442423724,33200.61,7.057666305376723e-11,1.796758003513979e-08
3559.792826357077,29278.615564512715,32542.46,6.917759144668421e-11,1.7586214564414973e-08
3560.9708428168847,30456.545402689746,33851.7,7.196072676668328e-11,1.8267592421945354e-08
3562.148859276692,30963.1423245546,34414.77,7.315768072824256e-11,1.854491815998145e-08
3563.3268757354995,30643.495114793564,34059.49,7.240243927786731e-11,1.832727036912213e-08
3564.504892195307,30441.36737851538,33834.83,7.192486512722192e-11,1.818040763836099e-08
3565.682908654115,29841.264110921904,33167.83,7.0506980508329e-11,1.779659932321301e-08
3566.860925113923,30715.309571794038,34139.31,7.25721177640443e-11,1.829175695165415e-08
3568.03894157373,30565.35573129957,33972.64,7.221781667044475e-11,1.817653389789405e-08
3569.216958032537,30457.211184425898,33852.44,7.196229983207754e-11,1.808644499952463e-08
3570.3949744923448,30149.116187492305,33510.0,7.123435319205701e-11,1.7878023077636972e-08
3571.572990951153,31027.885099870986,34486.73,7.331065070901547e-11,1.8372966429283445e-08
3572.7510074109605,30695.156178699443,34116.91,7.25245006494068e-11,1.815012081671866e-08
3573.9290238707677,31448.965056841138,34954.75,7.430555079797239e-11,1.856944665243218e-08
3575.1070403295757,30914.369313855586,34360.56,7.304244305929176e-11,1.822788549072763e-08
3576.285056789383,30962.89040714092,34414.49,7.31570855143096e-11,1.823060393942884e-08
3577.463073248191,30509.735965178686,33910.82,7.208640193710148e-11,1.793833093099732e-08
3578.641089707998,30616.467975125634,34029.45,7.233858132591598e-11,1.7975585830407072e-08
3579.819106167806,31339.56991994956,34833.16,7.404707914758083e-11,1.8374085835237875e-08
3580.997122626614,30613.9577980393,34026.66,7.233265044422676e-11,1.7923271751329158e-08
3582.175139086421,31183.390120516942,34659.57,7.367806776678078e-11,1.8230836567093396e-08
3583.3531555452287,30961.89173453667,34413.38,7.315472591621817e-11,1.807576028943663e-08
3584.531172005037,31475.200456066068,34983.91,7.436753807756299e-11,1.8349480000887405e-08
3585.709188464844,31840.219791441406,35389.62,7.522998180879394e-11,1.853607760516427e-08
3586.8872049236516,30731.477271522148,34157.28,7.261031774395659e-11,1.786537340250695e-08
3588.0652213834587,31864.511827760787,35416.62,7.528737743804449e-11,1.8497931202226386e-08
3589.2432378422673,31076.71209287293,34541.0,7.342601592380907e-11,1.801517709453017e-08
3590.4212543020744,30984.528313566138,34438.54,7.320821013962351e-11,1.793644173150522e-08
3591.5992707618816,32377.451670220136,35986.74,7.649931803613028e-11,1.871640113685586e-08
3592.7772872206897,31777.861234504515,35320.31,7.508264510274375e-11,1.834395478825207e-08
3593.955303680497,32250.494290774688,35845.63,7.619935147155459e-11,1.8590610627038515e-08
3595.1333201403045,31985.63911848958,35551.25,7.557356905160002e-11,1.8412028144759395e-08
3596.311336599113,32266.958893168936,35863.93,7.62382529536022e-11,1.8547880727003998e-08
3597.48935305892,31666.090876283924,35196.08,7.48185614352699e-11,1.8176937623189808e-08
3598.6673695177283,31434.99263743226,34939.22,7.427253768233311e-11,1.8018970415122666e-08
3599.8453859775354,32535.601823709767,36162.52,7.687298484019176e-11,1.8623707433397832e-08
3601.0234024373426,32024.137497530548,35594.04,7.56645304951419e-11,1.8305254200957438e-08
3602.201418896151,32473.33323727777,36093.31,7.672586071054622e-11,1.853602286421985e-08
3603.3794353559583,32633.093862804864,36270.88,7.710333263225058e-11,1.8601143344886264e-08
3604.5574518147655,32934.809950942006,36606.23,7.781620760518273e-11,1.8746862306656627e-08
3605.7354682745727,32755.444752400123,36406.87,7.739241528490915e-11,1.8618697763551867e-08
3606.91348473438,32710.468497007318,36356.88,7.728614834023377e-11,1.856715117716961e-08
3608.0915011931893,31927.014337505483,35486.09,7.543505426634206e-11,1.809713629293335e-08
3609.269517652996,32004.352983506,35572.05,7.561778494376343e-11,1.8115652203657362e-08
3610.447534111804,32814.186495040565,36472.16,7.753120641949311e-11,1.854813584792777e-08
3611.625550571611,32368.724531246142,35977.04,7.647869812488102e-11,1.827082870424913e-08
3612.803567031417,33517.036079214515,37253.36,7.919185329247536e-11,1.8892639088656526e-08
3613.9815834902265,33529.67693515108,37267.41,7.922172027732609e-11,1.887344065742982e-08
3615.159599950034,32878.92927035695,36544.12,7.768417640026605e-11,1.8481379849079667e-08
3616.337616408842,32679.779557790498,36322.77,7.721363852861392e-11,1.8343879438191945e-08
3617.5156328686494,33069.936652231154,36756.42,7.813547610729896e-11,1.8537070360617704e-08
3618.693649328457,32832.675433794764,36492.71,7.757489087064492e-11,1.8378497290688493e-08
3619.871665787265,32844.074696763884,36505.38,7.760182430111174e-11,1.835934015757096e-08
3621.0496822470723,32793.31333790688,36448.96,7.748188869361858e-11,1.8305515748954013e-08
3622.22769870588,33285.21807632376,36995.7,7.864412892830153e-11,1.85543195191048e-08
3623.405715165687,33422.279143467975,37148.04,7.896796782311734e-11,1.8604883705296687e-08
3624.583731625495,33012.634437668894,36692.73,7.80000861951891e-11,1.8351377611105877e-08
3625.761748084303,33817.67252129302,37587.51,7.990217734855194e-11,1.877284574616763e-08
3626.93976454411,33138.1972742886,36832.29,7.829675782549298e-11,1.8370183777190303e-08
3628.117781002918,33040.948155556696,36724.2,7.806698398972666e-11,1.829092476542566e-08
3629.295797462725,33158.86349926105,36855.26,7.834558662563687e-11,1.8330809867672688e-08
3630.473813922533,32737.576610129647,36387.01,7.73501976109493e-11,1.8072894387167482e-08
3631.651830381341,34004.37031598315,37795.02,8.0343294645803e-11,1.8746292940431298e-08
3632.829846841148,33103.00081277697,36793.17,7.821359793600109e-11,1.82241724841978e-08
3634.007863299956,33615.25687939919,37362.53,7.942392295341169e-11,1.8480639153991803e-08
3635.1858797597633,33689.266616718895,37444.79,7.959878830386168e-11,1.8495774388806522e-08
3636.3638962195705,33229.562322000915,36933.84,7.851262916439638e-11,1.8218235049273776e-08
3637.541912678378,32686.365398748203,36330.09,7.722919912143297e-11,1.789572658584109e-08
3638.719929138185,33893.238748347256,37671.5,8.008072027080205e-11,1.8530925333373733e-08
3639.897945596994,34160.181236345736,37968.2,8.071143446334406e-11,1.865115955312605e-08
3641.075962056802,33500.33755350757,37234.8,7.915239911177574e-11,1.8265719925341775e-08
3642.253978516609,33582.38165691363,37325.99,7.93462475351593e-11,1.828526872341023e-08
3643.4319949754167,33042.86452731078,36726.33,7.807151186714531e-11,1.796677335066464e-08
3644.610011435224,33507.3732469897,37242.62,7.916902258661793e-11,1.819431164089376e-08
3645.7880278950315,33095.03842309451,36784.32,7.81947849241912e-11,1.7945736311226566e-08
3646.966044353839,33830.214409674205,37601.45,7.993181049935759e-11,1.8319203562171454e-08
3648.1440608136463,33338.18371255049,37054.57,7.876927265770817e-11,1.8027998688827876e-08
3649.3220772724544,33320.37854963343,37034.78,7.872720378723155e-11,1.7993661676151902e-08
3650.500093732262,32892.65876940264,36559.38,7.77166155596128e-11,1.7738338613857848e-08
3651.678110192069,33320.59447884516,37035.02,7.872771397060268e-11,1.7944498916754874e-08
3652.8561266508773,32858.37100999036,36521.27,7.763560269180771e-11,1.7671342768350806e-08
3654.034143110685,32675.25404139472,36317.74,7.720294593546097e-11,1.7548811765373753e-08
3655.212159569493,33269.671173079354,36978.42,7.860739572558116e-11,1.784361173404326e-08
3656.3901760292997,33099.24004567271,36788.99,7.820471224228747e-11,1.7727932267195878e-08
3657.568192489107,32869.770272959504,36533.94,7.766253612227456e-11,1.7580969706143694e-08
3658.746208947915,32522.250200784598,36147.68,7.684143850174442e-11,1.737133232318496e-08
3659.9242254077226,32824.20021223444,36483.29,7.755486617332861e-11,1.7508678534534278e-08
3661.1022418665307,33406.60628151673,37130.62,7.893093701343052e-11,1.779502229612601e-08
3662.280258326338,32949.3311904307,36622.37,7.785051743689028e-11,1.752750219321754e-08
3663.458274786145,33051.996533556776,36736.48,7.809308837221544e-11,1.755814614674076e-08
3664.636291244953,33104.359367400764,36794.68,7.821680783971104e-11,1.7561999826233714e-08
3665.8143077047607,33247.55642297823,36953.84,7.85551444453227e-11,1.761394419409623e-08
3666.992324163569,33163.62293896955,36860.55,7.835683191744189e-11,1.7545560232726685e-08
3668.170340623376,32443.966864482787,36060.67,7.665647577207446e-11,1.714146315179632e-08
3669.348357083184,32756.497407307284,36408.04,7.739490242884331e-11,1.7283048471017375e-08
3670.526373541992,33258.343886514136,36965.83,7.858063235623805e-11,1.752397968663661e-08
3671.704390001799,32890.76938880002,36557.28,7.771215145511555e-11,1.7306755753803636e-08
3672.882406460608,32604.33928944312,36238.92,7.703539321333033e-11,1.7132740019690454e-08
3674.060422920413,32746.23177269973,36396.63,7.737064746107485e-11,1.7183942820604045e-08
3675.238439380221,32812.243132135016,36470.0,7.752661476915307e-11,1.719522060506905e-08
3676.416455839029,33053.669984947664,36738.34,7.809704229334158e-11,1.7298248714048464e-08
3677.5944722988374,33203.10199651378,36904.43,7.845011044379425e-11,1.7352897613023122e-08
3678.772488757645,33510.837111427834,37246.47,7.917720677819625e-11,1.7489999220455964e-08
3679.950505217452,33663.41809066498,37416.06,7.953771510281101e-11,1.7545840053150628e-08
3681.128521677259,33573.150683112275,37315.73,7.932443719604409e-11,1.747510399257545e-08
3682.306538136068,33024.573523667335,36706.0,7.802829508408369e-11,1.7166306902612015e-08
3683.4845545958747,34563.078154278315,38416.01,8.166337286092493e-11,1.7941730309811267e-08
3684.6625710546828,32017.97451794582,35587.19,7.564996901142465e-11,1.659809673858895e-08
3685.84058751449,32263.1801319637,35859.73,7.622932474460767e-11,1.6702612454003763e-08
3687.0186039742975,32946.68605758703,36619.43,7.784426769059411e-11,1.7033426929518188e-08
3688.1966204331056,33298.87559896554,37010.88,7.867639802652459e-11,1.719226880854262e-08
3689.374636892912,32613.948139365,36249.6,7.705809637334497e-11,1.6815918592809114e-08
3690.5526533517204,33063.971607757165,36749.79,7.812138229167188e-11,1.70249600177496e-08
3691.7306698115276,33543.883277872665,37283.2,7.925528609161742e-11,1.7248786449497772e-08
3692.908686271335,33950.7928803232,37735.47,8.021670539684489e-11,1.743450084428034e-08
3694.086702730143,31678.60577351364,35209.99,7.484813081315414e-11,1.6245770298552986e-08
3695.264719189952,32858.460980495256,36521.37,7.763581526821234e-11,1.6828150269897577e-08
3696.442735649758,33723.15850590966,37482.46,7.967886583548641e-11,1.7247755316899683e-08
3697.620752108566,32435.491642922472,36051.25,7.663645107475816e-11,1.656686218334264e-08
3698.798768568373,33587.572955045594,37331.76,7.935851319370656e-11,1.7132237728092915e-08
3699.976785027181,31948.742214435595,35510.24,7.548639146806061e-11,1.627440756747919e-08
3701.154801486989,31644.947807635577,35172.58,7.476860598018145e-11,1.609800351635461e-08
3702.3328179467962,32263.513022831776,35860.1,7.62301112773048e-11,1.639063413966238e-08
3703.5108344056043,33279.792854879095,36989.67,7.863131057110224e-11,1.6884237066358606e-08
3704.688850865412,34692.302790446905,38559.64,8.196869635089733e-11,1.7577250211406086e-08
3705.8668673242187,32934.40508367001,36605.78,7.781525101136188e-11,1.6664215149043453e-08
3707.0448837840254,32514.116867142853,36138.64,7.682222159476573e-11,1.6429505492540788e-08
3708.2229002438335,31328.54853310095,34820.91,7.402103853801343e-11,1.5809223716083756e-08
3709.400916702642,31129.72271435209,34599.92,7.3551265941418e-11,1.5687853206404195e-08
3710.5789331624487,32587.523802079813,36220.23,7.699566268330465e-11,1.640052956261437e-08
3711.756949621257,34326.977555354955,38153.59,8.110552985989063e-11,1.72528391021709e-08
3712.934966081065,33833.291400941336,37604.87,7.993908061239599e-11,1.698196734971453e-08
3714.112982540873,33026.13901045237,36707.74,7.803199391352429e-11,1.6554670928042764e-08
3715.29099899968,32908.394610707306,36576.87,7.775379517278291e-11,1.647360650926697e-08
3716.4690154594878,33053.20213832225,36737.82,7.809593689603748e-11,1.652399379373193e-08
3717.647031918296,31461.192048455225,34968.34,7.433443993136183e-11,1.5707114017828604e-08
3718.825048378103,31741.783062045,35280.21,7.499740196448649e-11,1.5826049757882622e-08
3720.00306483791,32154.29782694996,35738.71,7.597206477972248e-11,1.6010336818537892e-08
3721.1810812967187,36129.05977708165,40156.56,8.536337147174065e-11,1.7965469597556482e-08
3722.3590977565254,36980.459661873836,41102.87,8.737500324641019e-11,1.8364323679218265e-08
3723.537114215333,43880.39664918088,48771.98,1.0367772155165449e-10,2.1761766265426074e-08
3724.715130675141,104824.90515486676,116510.3,2.476734067655184e-10,5.1916963124860716e-08
3725.8931471349483,183603.7090270887,204071.0,4.3380679469580037e-10,9.081293254868673e-08
3727.071163593757,195229.60769802745,216992.9,4.6127570512589413e-10,9.643476362212233e-08
3728.249180053564,210853.70563562086,234358.7,4.981912984014127e-10,1.040138341885578e-07
3729.4271965123717,193893.81561197643,215508.2,4.581195832463284e-10,9.552036953008419e-08
3730.605212972179,85590.72271459845,95131.98,2.0222814273887508e-10,4.21096021398618e-08
3731.783229431986,32564.59931743472,36194.75,7.694149821540455e-11,1.6000104888331366e-08
3732.961245890794,32233.60682700748,35826.86,7.615945088040526e-11,1.581644512023101e-08
