Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
5326.346834152776,381.14838590093086,823.201,9.005523933438946e-13,3.3512413127416827e-11
5327.399131319703,376.0496527176401,812.1888,8.885054411827807e-13,3.302996721014638e-11
5328.45142848563,264.04114959966074,570.2738,6.238591005736359e-13,2.316787288199726e-11
5329.503725652557,213.6126680375636,461.3588,5.047099937078153e-13,1.8723774804607062e-11
5330.556022819483,244.31628158225413,527.6722,5.772544768665713e-13,2.1392962743577052e-11
5331.608319985409,251.4341912618248,543.0454,5.940722067446379e-13,2.1993545314515512e-11
5332.660617152335,228.9101177081746,494.3981,5.408538038944004e-13,2.000269631596926e-11
5333.712914319262,212.77342031521636,459.5462,5.02727074265085e-13,1.8573503665306947e-11
5334.765211486189,213.74374551201828,461.6419,5.050196949624976e-13,1.863901885510943e-11
5335.817508652116,213.74508823429284,461.6448,5.050228674585718e-13,1.8619980014685814e-11
5336.869805819043,198.51801573117427,428.7575,4.690453398248362e-13,1.7275741250077367e-11
5337.922102985969,214.9426113000983,464.2312,5.078522963710057e-13,1.8685866766234146e-11
5338.974400151897,223.91773738917985,483.6156,5.29058135301638e-13,1.9446141894339368e-11
5340.026697318824,217.06712204377632,468.8197,5.128719509351504e-13,1.8831871927715897e-11
5341.07899448575,218.3737297191951,471.6417,5.159591178045014e-13,1.8925814990027928e-11
5342.131291651677,193.37696364585176,417.6539,4.568983993391793e-13,1.674225510365716e-11
5343.183588818603,205.62231298492725,444.1013,4.858309071564964e-13,1.778421675732657e-11
5344.235885985529,193.741628495306,418.4415,4.57760005514339e-13,1.6739519923117697e-11
5345.288183151457,210.45495565402138,454.5388,4.972491581128569e-13,1.8164984208435413e-11
5346.340480318383,220.65881152659915,476.577,5.21358159140542e-13,1.902625107884273e-11
5347.39277748531,199.97065602913986,431.8949,4.724775429913498e-13,1.7224815033889102e-11
5348.445074652236,212.16590793714508,458.2341,5.01291683886178e-13,1.825662557402663e-11
5349.497371818163,224.01719143903102,483.8304,5.292931188039543e-13,1.925675636398922e-11
5350.54966898509,218.9487852588372,472.8837,5.17317821295548e-13,1.8801888525130355e-11
5351.601966152017,213.57363649006612,461.2745,5.046177725288336e-13,1.8321624931578003e-11
5352.654263317943,222.7064166944844,480.9994,5.261961062571322e-13,1.90856412254925e-11
5353.7065604848685,228.3257557141469,493.136,5.394731117236677e-13,1.9547304389034646e-11
5354.7588576517965,220.56255222974602,476.3691,5.211307239909538e-13,1.886348646169672e-11
5355.811154817724,236.54766090798702,510.8936,5.588992897531447e-13,2.0210047107193678e-11
5356.86345198465,208.8009996164129,450.9666,4.933412993280606e-13,1.782132502723412e-11
5357.915749151577,179.00992790995164,386.6241,4.2295291013911465e-13,1.5263128228797427e-11
5358.968046317505,215.10563630453308,464.5833,5.082374811529683e-13,1.8322195435153123e-11
5360.020343484432,175.18798470743144,378.3695,4.1392267355522263e-13,1.490697737440133e-11
5361.072640651357,208.170244252762,449.6043,4.918509919481469e-13,1.7695537163303192e-11
5362.124937817284,202.202630855548,436.7155,4.777511066378388e-13,1.7170857845155032e-11
5363.17723498421,217.2590850282655,469.2343,5.133255084773307e-13,1.8430770798304254e-11
5364.229532151137,213.4323265458643,460.9693,5.042838946661385e-13,1.8087826403150222e-11
5365.281829318064,190.39787962558967,411.2197,4.4985961511849283e-13,1.6119411806895712e-11
5366.334126483991,179.4766396522699,387.6321,4.240556260159062e-13,1.517945512192914e-11
5367.386423650917,192.7123624207291,416.2185,4.553281231789149e-13,1.628243181523472e-11
5368.438720817843,191.1917525952116,412.9343,4.5173532607320195e-13,1.6137659851998562e-11
5369.491017983772,190.13183541216102,410.6451,4.4923102331015526e-13,1.603201919282136e-11
5370.543315150699,220.53111400821484,476.3012,5.210564438242533e-13,1.857656903829703e-11
5371.595612317624,215.87779421392216,466.251,5.1006188518841e-13,1.8166285216884095e-11
5372.647909483551,207.6523701617074,448.4858,4.906273930312904e-13,1.7456526904205337e-11
5373.700206650478,217.1205994309169,468.9352,5.129983037960329e-13,1.8234129844667847e-11
5374.752503817404,233.42995238807208,504.16,5.515329726619113e-13,1.9584114103860858e-11
5375.804800983331,188.5282546102314,407.1817,4.454421878263459e-13,1.5801102979461173e-11
5376.857098150258,196.9647175633873,425.4027,4.653753088491812e-13,1.649161825775355e-11
