Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
3558.614809898269,1203.1254335545266,1420.9679999999996,2.8426658192960586e-12,7.236928385583659e-10
3559.792826357077,1475.63821105317,1742.823,3.4865411263188297e-12,8.863428033969072e-10
3560.9708428168847,905.9128914252564,1069.941,2.140431529326096e-12,5.433593091907633e-10
3562.148859276692,1307.1629893953425,1543.8429999999996,3.0884789287721362e-12,7.829060243949912e-10
3563.3268757354995,1070.127547622323,1263.889,2.528427142401712e-12,6.40022191373716e-10
3564.504892195307,904.6911116240088,1068.498,2.137544788191008e-12,5.403059918962344e-10
3565.682908654115,958.6382356964205,1132.213,2.2650075126692853e-12,5.717083737869166e-10
3566.860925113923,948.6057555405072,1120.364,2.2413034269384034e-12,5.649191287728808e-10
3568.03894157373,1080.9965616962074,1276.726,2.5541077355764373e-12,6.428444942669938e-10
3569.216958032537,983.9510069632936,1162.109,2.3248148674680387e-12,5.843008955057727e-10
3570.3949744923448,1076.1373834014328,1270.987,2.5426267879851202e-12,6.381350901138616e-10
3571.572990951153,929.6220237846014,1097.943,2.1964499113529456e-12,5.504698170674882e-10
3572.7510074109605,948.1620877540528,1119.84,2.240255157808267e-12,5.606505582307618e-10
3573.9290238707677,827.4201010755282,977.236,1.954973915377125e-12,4.885608603749506e-10
3575.1070403295757,945.7498558387692,1116.991,2.2345556945415548e-12,5.576377735571288e-10
3576.285056789383,1112.5731770168782,1314.02,2.628714890040738e-12,6.550706564251814e-10
3577.463073248191,750.1593355274601,885.9861,1.7724272487778889e-12,4.4105941877133593e-10
3578.641089707998,984.1093387878489,1162.296,2.3251889635125708e-12,5.777917263434282e-10
3579.819106167806,1136.794559396843,1342.6270000000004,2.6859435827998998e-12,6.664916227230291e-10
3580.997122626614,959.8490084724316,1133.643,2.2678682471274807e-12,5.619539535720226e-10
3582.175139086421,767.6672792074309,906.6641,1.81379386914612e-12,4.488035666118243e-10
3583.3531555452287,1183.7945571565476,1398.1370000000004,2.796992093131677e-12,6.91107211102124e-10
3584.531172005037,974.1039528479024,1150.479,2.3015488942171183e-12,5.678852157436576e-10
3585.709188464844,943.3308503694938,1114.134,2.2288402271659843e-12,5.491687546231906e-10
3586.8872049236516,915.6981368604736,1081.498,2.1635514650836955e-12,5.323300599724793e-10
3588.0652213834587,1173.152457141384,1385.568,2.7718476376036625e-12,6.8103643197879e-10
3589.2432378422673,847.3893849372223,1000.821,2.0021560288012824e-12,4.912318198928804e-10
3590.4212543020744,984.7358925320784,1163.036,2.326669343581848e-12,5.70047663097394e-10
3591.5992707618816,1020.550212568788,1205.335,2.4112890686498324e-12,5.899484416900401e-10
3592.7772872206897,1288.271547312573,1521.531,3.043843469169855e-12,7.436622258653982e-10
3593.955303680497,1232.4489954787175,1455.601,2.911949607051785e-12,7.104380846399493e-10
3595.1333201403045,846.695942347325,1000.002,2.0005176081570424e-12,4.873871509273967e-10
3596.311336599113,812.9810853703339,960.1826,1.920858356629297e-12,4.673225095269674e-10
3597.48935305892,1210.1445288783952,1429.2579999999996,2.859250077099165e-12,6.946459448501516e-10
3598.6673695177283,743.9575541621115,878.6614,1.757774086759745e-12,4.2644670902805434e-10
3599.8453859775354,1203.7215063057934,1421.672,2.844074180875477e-12,6.890223603729832e-10
3601.0234024373426,912.172502007809,1077.3339999999996,2.155221326423607e-12,5.214051284180217e-10
3602.201418896151,1032.431026270178,1219.367,2.439360275585078e-12,5.893193953586962e-10
3603.3794353559583,761.3693133754007,899.2258,1.7989134487822062e-12,4.339870376996545e-10
3604.5574518147655,943.3486309487216,1114.155,2.2288822379517333e-12,5.369645951475394e-10
3605.7354682745727,994.7328115295352,1174.843,2.350289407741229e-12,5.654214043910831e-10
3606.91348473438,1030.1957534529267,1216.727,2.4340789196622547e-12,5.847608174180887e-10
3608.0915011931893,975.1453867741216,1151.7089999999996,2.304009525953888e-12,5.527400333561948e-10
3609.269517652996,978.983451804652,1156.242,2.313077854135007e-12,5.541409862329989e-10
3610.447534111804,1123.100973308432,1326.454,2.6535892762317897e-12,6.348299820570927e-10
3611.625550571611,1407.0796843264754,1661.851,3.3245555385223124e-12,7.942392620611621e-10
3612.803567031417,1321.0394614415284,1560.2320000000002,3.1212653462793863e-12,7.446339141653865e-10
3613.9815834902265,1392.6300002737446,1644.785,3.290414773303036e-12,7.838942116489131e-10
3615.159599950034,1285.744164979431,1518.546,3.0378719360525726e-12,7.227220237718112e-10
3616.337616408842,1054.3028321092825,1245.1989999999996,2.4910375430844555e-12,5.918033813342096e-10
3617.5156328686494,1083.0972101278744,1279.207,2.5590710098357273e-12,6.071208845262354e-10
3618.693649328457,1231.1332326158356,1454.047,2.908840808906306e-12,6.891420964377855e-10
3619.871665787265,1314.3827512562145,1552.37,3.1055373083001324e-12,7.347200446458144e-10
3621.0496822470723,1391.7240374273583,1643.715,3.288274223743406e-12,7.768725905434982e-10
3622.22769870588,1096.6070635642614,1295.163,2.5909912049510903e-12,6.112863012530938e-10
3623.405715165687,1137.725076376449,1343.726,2.6881421472541363e-12,6.333273276703075e-10
3624.583731625495,1292.074051184647,1526.0220000000004,3.052827775779475e-12,7.18250428016284e-10
3625.761748084303,1256.3427071843355,1483.821,2.968404101044989e-12,6.974201974261828e-10
3626.93976454411,1056.676116089114,1248.002,2.4966449827252403e-12,5.857691740095242e-10
3628.117781002918,1095.9703494890443,1294.411,2.5894868187185293e-12,6.067111365346842e-10
3629.295797462725,1243.5356099745845,1468.695,2.9381443322235436e-12,6.874486162842247e-10
3630.473813922533,996.0849822451223,1176.44,2.3534842279718154e-12,5.498922201586992e-10
3631.651830381341,1449.8309703449047,1712.3429999999996,3.4255654715735115e-12,7.992783230989681e-10
3632.829846841148,1492.1580625446054,1762.3339999999996,3.5255731473075393e-12,8.21476761557016e-10
3634.007863299956,1815.4335470453266,2144.143,4.289387247132173e-12,9.980697875183315e-10
3635.1858797597633,1642.8831859672598,1940.35,3.8816965775943615e-12,9.019607669267075e-10
3636.3638962195705,1480.8750149829802,1749.0079999999996,3.498914302978928e-12,8.118954092782114e-10
3637.541912678378,1362.1913420236745,1608.835,3.2184963091267182e-12,7.457973230449541e-10
3638.719929138185,1360.7087803937475,1607.0839999999996,3.214993409800633e-12,7.43959377773307e-10
3639.897945596994,1328.7723200172695,1569.365,3.1395360370533038e-12,7.254980405095396e-10
3641.075962056802,1330.6477477787132,1571.58,3.143967174693096e-12,7.255222142580464e-10
3642.253978516609,883.6389058178964,1043.634,2.087804017863332e-12,4.811324882317883e-10
3643.4319949754167,1186.0916386539727,1400.85,2.80241948654782e-12,6.449271257097245e-10
3644.610011435224,1046.7096780846198,1236.231,2.473096937055716e-12,5.683573564610018e-10
3645.7880278950315,1200.009598718358,1417.2879999999998,2.83530392922182e-12,6.507034545248562e-10
3646.966044353839,946.8674922473947,1118.311,2.237196372502966e-12,5.127327343193706e-10
3648.1440608136463,1002.4682101880232,1183.979,2.3685661000559676e-12,5.420959862326795e-10
3649.3220772724544,1116.252063528604,1318.365,2.6374071216637158e-12,6.027981328759868e-10
3650.500093732262,1106.509152805835,1306.858,2.6143872115864737e-12,5.967177712633212e-10
3651.678110192069,1099.5433992196506,1298.631,2.5979289861406166e-12,5.921489590694069e-10
3652.8561266508773,823.1229584232125,972.1608,1.9448209087182202e-12,4.4267830363145637e-10
3654.034143110685,998.1441426585903,1178.872,2.3583494770643557e-12,5.360706194368215e-10
3655.212159569493,1063.7214589347004,1256.323,2.5132912564501674e-12,5.705085754427083e-10
