Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
5326.346834152776,375.6800223357512,796.6146,8.876321027734472e-13,3.3031608103163496e-11
5327.399131319703,390.32325755330055,827.665,9.222301779831615e-13,3.4283675852835767e-11
5328.45142848563,304.51269377984426,645.7071,7.194826092174867e-13,2.6718984488374814e-11
5329.503725652557,281.86082033333736,597.6747,6.659622491672751e-13,2.470592486226134e-11
5330.556022819483,269.4058363374454,571.2644,6.365344303401064e-13,2.3589868764963264e-11
5331.608319985409,263.36837382803776,558.4622,6.222695101313551e-13,2.303745658109574e-11
5332.660617152335,251.20964625279305,532.6801,5.935416665330639e-13,2.1951280773192493e-11
5333.712914319262,266.8486086377326,565.8419,6.304923805492927e-13,2.3293856926642345e-11
5334.765211486189,295.81524286703234,627.2645,6.989328429709107e-13,2.579587007900246e-11
5335.817508652116,266.26906467827166,564.613,6.291230721144508e-13,2.3195502192798753e-11
5336.869805819043,248.9006193715881,527.7839,5.88086049348042e-13,2.166021396803791e-11
5337.922102985969,232.2025945163405,492.3764,5.486330520279441e-13,2.01863498245508e-11
5338.974400151897,256.71802554296454,544.3604,6.065565036324903e-13,2.2294683796605558e-11
5340.026697318824,245.11271552523246,519.7518,5.791362387210629e-13,2.1264995007834193e-11
5341.07899448575,250.4103858552876,530.9853,5.916532265173017e-13,2.1702338648393293e-11
5342.131291651677,258.5967213451491,548.3441,6.109953627844799e-13,2.238887298726445e-11
5343.183588818603,240.03697813302622,508.9889,5.671436195060244e-13,2.076073159046858e-11
5344.235885985529,227.10903080655945,481.5757,5.36598313959592e-13,1.962250537188223e-11
5345.288183151457,227.0265958776688,481.4009,5.364035421194013e-13,1.959533105883364e-11
5346.340480318383,279.83437359739156,593.3777,6.611742938051494e-13,2.412864918341523e-11
5347.39277748531,232.5392666887379,493.0903,5.494285189427734e-13,2.003016810749495e-11
5348.445074652236,234.02469883416072,496.2401,5.529382005344939e-13,2.013754869116561e-11
5349.497371818163,264.8296131138948,561.5607,6.257220304221502e-13,2.276503559813515e-11
5350.54966898509,243.47637275483814,516.2819999999998,5.752699954081696e-13,2.0908157191316424e-11
5351.601966152017,252.1355300965636,534.6434,5.95729284117998e-13,2.1629694986107064e-11
5352.654263317943,260.4709841477251,552.3184,6.154237479359102e-13,2.2322014007859282e-11
5353.7065604848685,257.5754336906543,546.1785,6.085823313364419e-13,2.2051412420560616e-11
5354.7588576517965,258.8310572499877,548.841,6.115490362821389e-13,2.2136378523658213e-11
5355.811154817724,236.4581326618265,501.4001,5.586877582884077e-13,2.020239803526718e-11
5356.86345198465,258.2470331313479,547.6026,6.101691424211996e-13,2.2041581808552237e-11
5357.915749151577,265.206936835894,562.3608,6.266135461506204e-13,2.261264239003024e-11
5358.968046317505,248.49749936463292,526.9291,5.871335838503588e-13,2.1166436299510827e-11
5360.020343484432,247.2936098539226,524.3763,5.842891127197016e-13,2.1042540406425922e-11
5361.072640651357,262.92644149472267,557.5251,6.212253414160075e-13,2.23500944305742e-11
5362.124937817284,209.394056977285,444.0118,4.947425363409398e-13,1.7781547009375136e-11
5363.17723498421,274.5842401142026,582.245,6.487696229510804e-13,2.32938438165336e-11
5364.229532151137,240.25768492204708,509.4569,5.676650910232397e-13,2.0361204730431957e-11
5365.281829318064,250.24212050844432,530.6285,5.912556601981939e-13,2.118592811978089e-11
5366.334126483991,232.8871628388676,493.828,5.50250505135615e-13,1.9696715091363056e-11
5367.386423650917,238.70792712273015,506.1707,5.640034249978694e-13,2.0168636294574294e-11
5368.438720817843,232.21815717454064,492.4094,5.486698224554401e-13,1.960051927488075e-11
5369.491017983772,225.93395579330465,479.084,5.338219238325712e-13,1.9050873346571782e-11
5370.543315150699,255.1342185338884,541.002,6.028143883687801e-13,2.1491382048023348e-11
5371.595612317624,248.61973697085983,527.1883,5.87422398844509e-13,2.092154530671071e-11
5372.647909483551,245.2116091441592,519.9615,5.793698980739694e-13,2.0613986004181247e-11
5373.700206650478,247.57048369117496,524.9634,5.849432920525158e-13,2.0791359074929406e-11
5374.752503817404,259.9981151362909,551.3157,6.143064840677222e-13,2.1813107964623215e-11
5375.804800983331,255.74375598006242,542.2945,6.042545634457053e-13,2.143463022531929e-11
5376.857098150258,254.10184838037225,538.8129,6.003751719193437e-13,2.127564131240951e-11
5377.909395317185,216.82824448037442,459.7757,5.123075467046847e-13,1.8136556804417727e-11
5378.96169248411,241.12787331328914,511.3021,5.697211150479534e-13,2.014887608561096e-11
5380.013989650038,233.65473200512898,495.4556,5.520640671899309e-13,1.950485323619567e-11
5381.066286816965,222.90423635872008,472.6596,5.266635015778729e-13,1.858880180047755e-11
5382.118583983891,237.6047704541883,503.8315,5.613969588160951e-13,1.9794907264936708e-11
5383.170881149818,249.83895334191882,529.7736,5.903030832749728e-13,2.0793326921476146e-11
5384.2231783167435,224.8430606130417,476.7708,5.312444282906422e-13,1.8694295610356195e-11
5385.2754754836715,225.67816228397788,478.5416,5.332175517151831e-13,1.8744990086623213e-11
5386.327772649598,240.90754380083072,510.8349,5.692005349350409e-13,1.9989982444705044e-11
5387.380069816525,254.7329377501751,540.1511,6.018662684670738e-13,2.1116100754178668e-11
5388.432366983451,231.9301536786966,491.7987,5.479893466956892e-13,1.9206698519703237e-11
5389.48466414938,188.98249891805062,400.7299,4.4651544646707853e-13,1.5634509030343312e-11
5390.536961316305,241.94665777290032,513.0383,5.716556852363925e-13,1.999630343920541e-11
5391.589258483232,224.99689513137204,477.097,5.316078983951629e-13,1.8576946136624116e-11
5392.641555650157,249.14018998873038,528.2919,5.88652091080404e-13,2.0549893166590756e-11
5393.693852816085,224.01366525011227,475.0121,5.292847873561831e-13,1.8459015919170732e-11
5394.746149983012,225.75814491521282,478.7112,5.334065294274048e-13,1.8584290719784694e-11
5395.798447149938,226.3028379522194,479.8662,5.346934943897633e-13,1.861064259763741e-11
5396.850744315865,225.13809088486104,477.3964,5.319415064555353e-13,1.849649455855305e-11
5397.903041482792,236.0771776529141,500.5923,5.577876627935218e-13,1.9375985976354094e-11
5398.955338649718,241.73849542958013,512.5969,5.711638529122495e-13,1.9820985997027843e-11
5400.007635815645,236.1876253665651,500.8265,5.580486214032055e-13,1.934668180061178e-11
5401.059932982572,230.32470042685108,488.3944,5.441960871100982e-13,1.884777329113382e-11
5402.112230149499,248.6642556052264,527.2827,5.875275845522549e-13,2.032840749829185e-11
5403.1645273154245,219.71789999115725,465.9031,5.191350351119195e-13,1.794428564647021e-11
5404.216824482352,226.7048732890576,480.7187,5.356433971000757e-13,1.8496629847504628e-11
5405.269121649279,242.05804867795737,513.2745,5.719188723568332e-13,1.972979486788823e-11
5406.321418816207,248.95258921806263,527.8941,5.88208840290771e-13,2.027175080204794e-11
5407.373715982132,242.3712825439139,513.9387,5.726589607793429e-13,1.9716399942888588e-11
5408.426013149058,205.962255046292,436.7348,4.866340999503912e-13,1.6738102409364862e-11
5409.478310315985,243.84605662644813,517.0659,5.761434601995056e-13,1.97973345112257e-11
5410.530607481912,238.03099865059224,504.7353,5.624040228273329e-13,1.930621699590497e-11
5411.582904648839,232.72804644866318,493.4906,5.498745553708532e-13,1.8857553416961968e-11
5412.635201815766,220.37568167775188,467.2979,5.20689198514082e-13,1.783912413614721e-11
5413.6874989816915,238.39483473548455,505.5068,5.632636708519733e-13,1.927880963741732e-11
5414.739796148619,225.8515208644139,478.9092,5.336271519923804e-13,1.824652583862948e-11
5415.7920933155465,236.73038486118924,501.9774,5.593310179185113e-13,1.9106680584086718e-11
5416.844390481472,246.68671334368545,523.0894,5.828551774728969e-13,1.989075871178592e-11
5417.896687648399,243.61860601887383,516.5836,5.756060548303753e-13,1.9624141848587587e-11
5418.948984815324,239.48549411789588,507.8195,5.658406092662129e-13,1.9272335304461902e-11
5420.001281982252,231.8022569240332,491.5275,5.47687160636995e-13,1.863579735436632e-11
5421.053579148179,220.65024469605945,467.8801,5.213379179955411e-13,1.7721896720761753e-11
5422.105876315106,234.3985799075277,497.0329,5.538215821987e-13,1.8807735675096767e-11
5423.158173482032,219.1118523531857,464.61800000000005,5.177031055247965e-13,1.7564000274532745e-11
5424.210470647959,250.9310746710096,532.0894,5.928834758808862e-13,2.0095014323956574e-11
5425.262767814886,214.5596333509196,454.9652,5.069474212056142e-13,1.7165579948074307e-11
5426.315064981813,221.43630041387985,469.5469,5.231951588607006e-13,1.769848731747668e-11
5427.367362147739,238.82181748501333,506.4122,5.64272517671817e-13,1.9069463783248057e-11
5428.419659314666,250.8036966716196,531.8193,5.925825155031086e-13,2.0006717808223726e-11
5429.471956481591,225.83770311031498,478.8799,5.335945043097856e-13,1.7997661247213705e-11
5430.524253647519,236.03544143319542,500.5038,5.576890511925101e-13,1.8792079312126454e-11
5431.576550814446,253.07094017353558,536.6269,5.979394096615811e-13,2.0128813277401118e-11
5432.628847981373,251.50703450312756,533.3107,5.942443159748504e-13,1.9985019904884487e-11
5433.6811451472995,259.8032046322261,550.9024,6.138459623197198e-13,2.0624232217314877e-11
5434.7334423142265,214.1790556185696,454.1582,5.060482171150313e-13,1.698593293069583e-11
5435.785739481153,259.4191842512439,550.0881,6.129386241648725e-13,2.0553883772887526e-11
5436.83803664808,230.18888086437684,488.1064,5.438751815610427e-13,1.822031294636018e-11
5437.890333814005,238.92849243304008,506.6384,5.645245622384712e-13,1.8893803713842474e-11
5438.942630980932,232.59915934302344,493.2173,5.495700293758641e-13,1.837552878303502e-11
5439.994928147858,220.31814700198154,467.1759,5.205532593578851e-13,1.7388515459157133e-11
5441.047225313787,217.4478740745934,461.0896,5.137715668467131e-13,1.7145423435380264e-11
5442.099522480713,207.35369816809967,439.6853,4.899217104451436e-13,1.633375101910932e-11
5443.151819647639,211.2340819318206,447.9135,4.990900265518788e-13,1.662338705301692e-11
5444.2041168135665,228.3890358637397,484.2899,5.396226259083658e-13,1.795611753596125e-11
5445.256413980494,228.6597789568528,484.864,5.402623199212575e-13,1.7960106763804475e-11
5446.30871114742,233.89439694141186,495.9638,5.526303317733687e-13,1.8353596632424073e-11
5447.361008313347,231.46497167722183,490.8123,5.468902451901734e-13,1.814550900778347e-11
5448.413305480273,207.8607107084337,440.7604,4.911196464027468e-13,1.627942583122156e-11
5449.465602647199,226.3732000311124,480.0154,5.348597412922604e-13,1.7712292157891933e-11
5450.517899814126,226.14551362568656,479.5326,5.343217787954405e-13,1.7677510304321506e-11
5451.570196980054,216.94416270418063,460.0215,5.125814306767604e-13,1.6942002506748337e-11
5452.62249414698,217.77374670539126,461.7806,5.145415173133711e-13,1.699050275566639e-11
5453.674791313906,214.6570650231669,455.1718,5.071776263668467e-13,1.673131643549742e-11
5454.727088479834,247.5050262075936,524.8246,5.847886334059573e-13,1.927318333241199e-11
5455.779385646761,241.806499529958,512.7411,5.71324528537853e-13,1.8811446362137338e-11
5456.831682813687,243.1469159966972,515.5834,5.74491576600634e-13,1.889766116056399e-11
5457.883979979614,246.09321015141472,521.8309,5.814528870788466e-13,1.9108398186761693e-11
5458.93627714654,208.65865063797062,442.4524,4.930049665034489e-13,1.618626663123848e-11
5459.988574313466,211.34853820894745,448.1562,4.993604563322811e-13,1.637930514277315e-11
5461.040871479394,213.7466023588856,453.2412,5.050264449327952e-13,1.6549377439603197e-11
5462.093168646321,210.36733618921073,446.0756,4.970421365914297e-13,1.6272236583210842e-11
5463.145465813246,204.6694697455593,433.9935,4.835795916808556e-13,1.5816442027091336e-11
5464.197762980173,213.6160646682852,452.9644,5.047180190439805e-13,1.649212860632995e-11
5465.250060146101,223.87331836888882,474.7145,5.289531849554927e-13,1.7267620642838283e-11
5466.302357313027,206.50973049794644,437.8957,4.879276390194839e-13,1.5913229570904532e-11
5467.354654479955,202.998794807984,430.4509,4.796322305763953e-13,1.5627848779071895e-11
5468.406951645879,237.6036857840713,503.8292,5.613943960287241e-13,1.827456857662193e-11
5469.459248812807,241.80036878581848,512.7281,5.713100432179303e-13,1.857973110925156e-11
5470.5115459797335,230.11234088177397,487.9441,5.436943379130852e-13,1.766489941157722e-11
5471.563843145661,211.70360261376328,448.9091,5.001993792068784e-13,1.6236356796290493e-11
5472.616140312588,243.07164932249268,515.4238,5.74313741442199e-13,1.862447379451833e-11
5473.668437479513,234.35387263487988,496.9381,5.537159507888024e-13,1.793954769398677e-11
5474.720734645442,215.51046460738087,456.9814,5.091939829000798e-13,1.6481534874846114e-11
5475.773031812369,213.25939683807903,452.2081,5.038753077010956e-13,1.6293999081031535e-11
5476.825328979295,216.5400523462491,459.1646,5.116266252427821e-13,1.652906366407896e-11
5477.87762614622,210.74786676199048,446.8825,4.979412292564748e-13,1.607178039134736e-11
5478.929923312147,215.80917332568387,457.6148,5.098997522569264e-13,1.6442269907050195e-11
5479.982220479074,211.88365785318248,449.2909,5.006248019104529e-13,1.612800633528247e-11
5481.034517646001,213.8296032026199,453.4172,5.052225538794401e-13,1.6260829145909698e-11
5482.086814811928,215.62161971458644,457.2171,5.094566128928311e-13,1.6381704001635947e-11
5483.139111978855,194.6022691132793,412.6464,4.597934706869458e-13,1.4770896815385267e-11
5484.191409145778,213.8401197867976,453.4395,5.052474017743844e-13,1.62158839236721e-11
5485.243706311708,207.98997509063588,441.0345,4.914250638020393e-13,1.575747378763864e-11
5486.296003478636,240.4234036520939,509.8083,5.680566403633028e-13,1.8197593627614513e-11
5487.348300645562,219.80736169602318,466.0928,5.193464093572523e-13,1.6621597586685276e-11
5488.400597811488,230.8508597527284,489.5101,5.454392618360754e-13,1.744036671523241e-11
5489.4528949784135,237.24013265660085,503.0583,5.605354165573108e-13,1.790631157520017e-11
5490.505192145341,219.2711573816713,464.9558,5.180795009917095e-13,1.6534597469026317e-11
5491.557489312268,211.9455312094207,449.4221,5.007709922161336e-13,1.5967274663787905e-11
5492.609786478195,203.749056411944,432.0418,4.814048994583142e-13,1.5335460693749577e-11
5493.662083645121,216.88115751825504,459.8879,5.12432566158171e-13,1.6308649796231002e-11
5494.714380812048,217.0693242037664,460.2869,5.128771540542585e-13,1.630759345303997e-11
5495.766677977975,236.30698623900352,501.0796,5.583306394395455e-13,1.77363190984121e-11
5496.818975144902,221.50939774785044,469.7019,5.233678684443938e-13,1.661020037825932e-11
5497.871272311827,230.98092584762568,489.7859,5.457465734695113e-13,1.73043339663127e-11
5498.923569477755,218.60205739820373,463.537,5.16498595460459e-13,1.6361734532330566e-11
5499.975866644681,236.04072330506938,500.515,5.577015308527511e-13,1.7650565785318493e-11
