Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
5326.346834152776,361.72357322056365,768.9547,8.546567206960551e-13,3.180448946422609e-11
5327.399131319703,350.87282612967584,745.8881,8.290192875499834e-13,3.081858434980796e-11
5328.45142848563,299.8134061842707,637.3456,7.083794408774141e-13,2.6306652933936178e-11
5329.503725652557,239.44486506450897,509.0137,5.65744613605152e-13,2.0988042388942053e-11
5330.556022819483,245.08921421844346,521.0125,5.790807113756552e-13,2.1460642715547017e-11
5331.608319985409,227.75749473044087,484.1686,5.381304619634939e-13,1.992248848868083e-11
5332.660617152335,242.6692867796508,515.8682,5.733630656310141e-13,2.120500438016623e-11
5333.712914319262,255.03305889126682,542.1512,6.025753750037955e-13,2.2262449168105203e-11
5334.765211486189,250.63981076491882,532.812,5.921952966377689e-13,2.1856453144383142e-11
5335.817508652116,239.42125050909283,508.9635,5.656888186833199e-13,2.0856708036648853e-11
5336.869805819043,263.28408804375914,559.6913,6.220703652115162e-13,2.2911914384968886e-11
5337.922102985969,217.15070199092412,461.6206,5.130694281493373e-13,1.887782539280413e-11
5338.974400151897,241.56062573971408,513.5114,5.707435940817321e-13,2.097833900516572e-11
5340.026697318824,221.07269390978385,469.958,5.223360532744994e-13,1.9179379259400627e-11
5341.07899448575,233.1521505374649,495.6366,5.508766006800431e-13,2.020661766996112e-11
5342.131291651677,223.66784887631596,475.4748,5.284677151223768e-13,1.936478944426661e-11
5343.183588818603,255.75259721725425,543.6808,6.04275452940736e-13,2.211997112149154e-11
5344.235885985529,261.2554001615328,555.3787,6.172771146160343e-13,2.2572794551130877e-11
5345.288183151457,236.6081548349052,502.9834,5.590422208337529e-13,2.0422343502467995e-11
5346.340480318383,215.27974240413693,457.6433,5.086488476193993e-13,1.856244218317087e-11
5347.39277748531,241.59797625166718,513.5908,5.708318434202475e-13,2.0810455574494308e-11
5348.445074652236,216.9393940568018,461.1714,5.125701636296763e-13,1.866737841182564e-11
5349.497371818163,247.30959395987472,525.7326,5.843268789162883e-13,2.1258996092085844e-11
5350.54966898509,264.4317460287955,562.131,6.247819761835047e-13,2.2707667482427016e-11
5351.601966152017,240.57398891640992,511.414,5.684124333436709e-13,2.063787677944549e-11
5352.654263317943,245.7856554394322,522.493,5.807262169886522e-13,2.1063501032952954e-11
5353.7065604848685,231.9070707511001,492.9898,5.479348078691812e-13,1.985390604648407e-11
5354.7588576517965,265.84824302618915,565.1422,6.28128782331331e-13,2.273651933428279e-11
5355.811154817724,247.56413252433063,526.2737,5.849282859322915e-13,2.115126719563907e-11
5356.86345198465,251.7715689098542,535.2179,5.948693405109939e-13,2.1488895984224442e-11
5357.915749151577,229.19995833060293,487.235,5.41538620296283e-13,1.9542538198187488e-11
5358.968046317505,228.79366567098256,486.3713,5.405786586630879e-13,1.9488109789991987e-11
5360.020343484432,236.2135753710988,502.1446,5.581099343709485e-13,2.009972561453892e-11
5361.072640651357,217.423257238098,462.2,5.137134038009217e-13,1.8482090667826773e-11
5362.124937817284,236.62269048754175,503.0143,5.590765647199004e-13,2.0093777039935176e-11
5363.17723498421,234.5736809161924,498.6585,5.542352993709693e-13,1.9899622368926145e-11
5364.229532151137,257.44710621167894,547.283,6.082791275906097e-13,2.181796281993656e-11
5365.281829318064,254.07601082365346,540.1167,6.003141246359181e-13,2.1510511864803956e-11
5366.334126483991,244.23038764825816,519.1868,5.770515323161151e-13,2.065608212801863e-11
5367.386423650917,202.82372299536723,431.1642,4.79218582386632e-13,1.7136749291538397e-11
5368.438720817843,193.30804502253966,410.9357,4.567355629388022e-13,1.6316286842315908e-11
5369.491017983772,241.39758181725904,513.1648,5.703583646015129e-13,2.035477465625636e-11
5370.543315150699,219.30724716721653,466.205,5.181647715686039e-13,1.8473475889886956e-11
5371.595612317624,211.26117542099558,449.1006,4.991540412700913e-13,1.7777793134892444e-11
5372.647909483551,228.7471421743559,486.2724,5.404687359983629e-13,1.922988231974965e-11
5373.700206650478,216.5620315796136,460.3692,5.116785563329885e-13,1.818722043692663e-11
5374.752503817404,223.1014288329572,474.2707,5.271294150152442e-13,1.8717580131855814e-11
5375.804800983331,227.82866768331868,484.3199,5.382986247458287e-13,1.9094985243353487e-11
5376.857098150258,201.15856755189813,427.6244,4.752842623806293e-13,1.6842764259415233e-11
5377.909395317185,215.89484982768627,458.9509,5.101021830733373e-13,1.8058483188224474e-11
5378.96169248411,245.63310164816795,522.1687,5.803657729019956e-13,2.052533728111496e-11
