Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
5326.346834152776,516.2610430738515,1103.614,1.2197877129439449e-12,4.5392172699844543e-11
5327.399131319703,479.3083360253945,1024.62,1.1324782817512505e-12,4.209959644439783e-11
5328.45142848563,402.177313702768,859.7366,9.502381639306886e-13,3.528841202977718e-11
5329.503725652557,385.5427013604075,824.1767,9.10934993534594e-13,3.379394482616884e-11
5330.556022819483,373.8152199006244,799.1068,8.832260699573894e-13,3.273222324981956e-11
5331.608319985409,391.7338726204479,837.4116,9.255630866922035e-13,3.4265891347039634e-11
5332.660617152335,417.811554320401,893.158,9.871777216649913e-13,3.6509341404596326e-11
5333.712914319262,367.5355425239984,785.6827,8.683888603557255e-13,3.20830615783069e-11
5334.765211486189,356.1754643621348,761.3982,8.415480131800034e-13,3.105944073390398e-11
5335.817508652116,384.7013786823984,822.3782,9.089471715227948e-13,3.3512498658386e-11
5336.869805819043,349.6514595822705,747.4518,8.261335228239535e-13,3.0427909130599986e-11
5337.922102985969,359.1609085273024,767.7802,8.48601824733688e-13,3.122337094439921e-11
5338.974400151897,360.82853778214513,771.3451,8.525419896988606e-13,3.1336164017427455e-11
5340.026697318824,369.9890611861557,790.9276,8.741858732385085e-13,3.209876534645519e-11
5341.07899448575,387.1021772634817,827.5104,9.146196208577715e-13,3.354901800022547e-11
5342.131291651677,418.9519827645036,895.5959,9.898722511521002e-13,3.627216416776519e-11
5343.183588818603,399.7828303044221,854.6179,9.4458063569505e-13,3.457710599001249e-11
5344.235885985529,392.34298369024805,838.7137,9.270022543550137e-13,3.3898926333931754e-11
5345.288183151457,377.5244307866236,807.0360000000002,8.919899500218638e-13,3.2585240400855104e-11
5346.340480318383,371.5301061114631,794.2219,8.778269530569516e-13,3.2035090886790514e-11
5347.39277748531,355.2737966046355,759.4707,8.394176117745306e-13,3.060211710267452e-11
5348.445074652236,391.76081740012717,837.4692,9.256267500493785e-13,3.371055523193487e-11
5349.497371818163,356.8173676030378,762.7704,8.430646600327087e-13,3.067240094491473e-11
5350.54966898509,349.83913745739824,747.8530000000002,8.265769557909449e-13,3.004189521501933e-11
5351.601966152017,384.13605287957716,821.1697,9.076114568153948e-13,3.2953489949513424e-11
5352.654263317943,387.53876689672376,828.4437,9.156511661920012e-13,3.32115525710572e-11
5353.7065604848685,413.71482510998544,884.4004,9.774982387344758e-13,3.541873579433445e-11
5354.7588576517965,363.8507971237149,777.8058,8.596827857353525e-13,3.111813186887451e-11
5355.811154817724,370.9922396587664,793.0721,8.765561175000055e-13,3.169665940101372e-11
5356.86345198465,363.6654114260252,777.4095,8.592447685747875e-13,3.103912102955551e-11
5357.915749151577,362.1020996341772,774.0676,8.555510780653454e-13,3.0874325481061647e-11
5358.968046317505,359.08840087365127,767.6252,8.484305084079558e-13,3.05863108579317e-11
5360.020343484432,342.97205452793594,733.1732,8.103518628975287e-13,2.918394583645782e-11
5361.072640651357,383.13806689055036,819.0363,9.052534810133527e-13,3.2568698401995194e-11
5362.124937817284,368.61487742250847,787.99,8.709390420225722e-13,3.13024298103858e-11
5363.17723498421,359.6980732930282,768.9285,8.498710023907071e-13,3.051431770778628e-11
5364.229532151137,349.0536222831348,746.1738,8.247209920866286e-13,2.9581373297223475e-11
5365.281829318064,369.3988021063048,789.6658,8.727912478203888e-13,3.1273937629110086e-11
5366.334126483991,377.5339737294268,807.0564,8.920124974608636e-13,3.193039507722324e-11
5367.386423650917,346.20823483734205,740.0912,8.179980973582606e-13,2.925142895246577e-11
5368.438720817843,355.820457534033,760.6393,8.407092263438875e-13,3.003324899805607e-11
5369.491017983772,341.62345894915785,730.2903,8.071654897655767e-13,2.8805874822163573e-11
5370.543315150699,369.4228933589695,789.7173,8.728481690511964e-13,3.111855628024762e-11
5371.595612317624,355.869435284596,760.7439999999998,8.408249477587529e-13,2.9946691297694044e-11
5372.647909483551,357.9817469624108,765.2595,8.458157791706397e-13,3.0094132767169025e-11
5373.700206650478,380.3349677795324,813.0441,8.986305023872188e-13,3.1941129515747074e-11
5374.752503817404,385.66147357500114,824.4306,9.112156207288096e-13,3.2355909028330344e-11
5375.804800983331,387.8496610039268,829.1083,9.163857263860747e-13,3.250681149487268e-11
5376.857098150258,339.157076025869,725.0179,8.013380820508091e-13,2.839721294467122e-11
5377.909395317185,382.04179794647797,816.6928,9.026632886949479e-13,3.195581270661133e-11
5378.96169248411,382.9663874783573,818.6693,9.048478481646843e-13,3.2001038205275904e-11
5380.013989650038,361.24594797151815,772.2374,8.535282191017675e-13,3.0155816391512976e-11
5381.066286816965,359.28197291933395,768.039,8.488878677343295e-13,2.996184143550384e-11
5382.118583983891,339.3272585058577,725.3817,8.017401780463011e-13,2.8269430793620066e-11
5383.170881149818,351.9325971452638,752.3282,8.315232449581415e-13,2.9290266585253976e-11
5384.2231783167435,345.1567335220077,737.8434,8.155136790551624e-13,2.8697625760708428e-11
5385.2754754836715,365.25192566704146,780.801,8.629932803084637e-13,3.0338087019396167e-11
5386.327772649598,329.8891945153235,705.2059,7.794405398224163e-13,2.7373485707492674e-11
5387.380069816525,343.6438028546644,734.6092,8.119390257604387e-13,2.8486371761412376e-11
5388.432366983451,376.2720131019788,804.3587,8.890308197064956e-13,3.115999796672987e-11
5389.48466414938,334.27492519945275,714.5813,7.898028564693008e-13,2.7654541381180753e-11
5390.536961316305,360.33642131994566,770.2931,8.513792492171185e-13,2.9780929760452566e-11
5391.589258483232,333.5650051015119,713.0637,7.881255038503925e-13,2.7540909527731166e-11
