Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
5326.346834152776,418.3283327814938,878.1516,9.883987318992748e-13,3.678145423058629e-11
5327.399131319703,407.57824552809296,855.5851,9.62999131211415e-13,3.5799251476693074e-11
5328.45142848563,294.91352965027187,619.0802,6.968023341572791e-13,2.5876721020485237e-11
5329.503725652557,270.5984152729066,568.0381,6.393521775858217e-13,2.3718742135473393e-11
5330.556022819483,268.2147841564357,563.0344,6.33720290409616e-13,2.3485577168967363e-11
5331.608319985409,277.4665331899921,582.4556,6.555797158800728e-13,2.4270656032699052e-11
5332.660617152335,249.746490106252,524.2659,5.90084617209639e-13,2.182342679996002e-11
5333.712914319262,265.28908739905256,556.8928,6.268076461101209e-13,2.3157722566439668e-11
5334.765211486189,278.9108029941204,585.4874,6.589921417930611e-13,2.4321758297291627e-11
5335.817508652116,313.5748503264313,658.2539,7.408940780017392e-13,2.7316452014963713e-11
5336.869805819043,267.80986650569724,562.1844,6.32763577557172e-13,2.330576366547697e-11
5337.922102985969,279.4320987414181,586.5817,6.602238251747428e-13,2.4292209607527618e-11
5338.974400151897,290.5592834210833,609.9398,6.865144069143611e-13,2.5233628742432023e-11
5340.026697318824,278.121832860999,583.8312,6.57128014938687e-13,2.4128733487716643e-11
5341.07899448575,256.0408158935556,537.4789,6.049564371147503e-13,2.219031161728283e-11
5342.131291651677,262.94570986080214,551.9736,6.212708674468937e-13,2.2765401162074797e-11
5343.183588818603,278.149700722844,583.8897,6.57193859293826e-13,2.4057090384948543e-11
5344.235885985529,258.1393373465359,541.8841,6.099146858883817e-13,2.230356281204394e-11
5345.288183151457,258.52539059848704,542.6945,6.108268271773472e-13,2.2314084375477055e-11
5346.340480318383,265.5668132700886,557.4758,6.274638385724444e-13,2.2898432346880338e-11
5347.39277748531,269.4431137592937,565.6129,6.366225069861186e-13,2.3208944196205804e-11
5348.445074652236,271.7443798618674,570.4437,6.420597875126917e-13,2.3383282654694597e-11
5349.497371818163,267.16761947425516,560.8362,6.312461184187421e-13,2.296601311494849e-11
5350.54966898509,271.91635077000456,570.8047,6.424661090888475e-13,2.3350396346314128e-11
5351.601966152017,267.94086927505384,562.4594,6.330731023035511e-13,2.298557158728177e-11
5352.654263317943,280.4977467234206,588.8187,6.627416682934695e-13,2.403828070147768e-11
5353.7065604848685,238.9744420249699,501.6533,5.64633128918841e-13,2.045895411514615e-11
5354.7588576517965,255.8606989950329,537.1008,6.045308687270922e-13,2.188234032831504e-11
5355.811154817724,230.43896849688463,483.7357,5.444660722071313e-13,1.9688135535894057e-11
5356.86345198465,271.76152931531044,570.4797,6.421003071158543e-13,2.3195054394967862e-11
5357.915749151577,287.69985024630927,603.9373,6.797583258593071e-13,2.4530481392764792e-11
5358.968046317505,248.12343724998,520.8588,5.862497744336832e-13,2.11345745627042e-11
5360.020343484432,245.86818884747848,516.1246,5.809212215089291e-13,2.092124944730253e-11
