Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
3558.614809898269,631.3176155036016,759.1304,1.4916358316933923e-12,3.797443096567988e-10
3559.792826357077,908.567802621862,1092.511,2.1467043792728885e-12,5.457316889871541e-10
3560.9708428168847,522.3306616371052,628.0786,1.234128609366482e-12,3.1328975463609254e-10
3562.148859276692,739.8661326444792,889.655,1.7481071444974208e-12,4.4313192554597146e-10
3563.3268757354995,1173.6149450947578,1411.2179999999996,2.7729403737891214e-12,7.01915963809566e-10
3564.504892195307,595.0651688050217,715.5385,1.4059809297008026e-12,3.55389007522073e-10
3565.682908654115,1094.3786508165256,1315.94,2.5857260575503268e-12,6.52660634082584e-10
3566.860925113923,876.8268798094887,1054.344,2.0717090098498726e-12,5.221729618795971e-10
3568.03894157373,726.9661798502748,874.1434,1.7176279825946767e-12,4.323105389916967e-10
3569.216958032537,964.543332075453,1159.819,2.278959686871713e-12,5.727760108962758e-10
3570.3949744923448,321.3865943679335,386.4526,7.59351154177298e-13,1.905779564223763e-10
3571.572990951153,701.1950487510657,843.1548,1.6567376452639438e-12,4.1520822478283155e-10
3572.7510074109605,714.0243959344867,858.5815,1.687049984863022e-12,4.2220436921212616e-10
3573.9290238707677,802.6790129769503,965.1846,1.896517296051712e-12,4.739521661066561e-10
3575.1070403295757,895.3223896307263,1076.5839999999996,2.115408986687661e-12,5.279044780046372e-10
3576.285056789383,530.3135033086007,637.6776,1.252989943793907e-12,3.1224266583071917e-10
3577.463073248191,505.02563393408246,607.2701,1.1932414255522231e-12,2.9693200100079015e-10
3578.641089707998,555.5721823776006,668.05,1.312669493097326e-12,3.261883590696634e-10
3579.819106167806,784.6388220238388,943.4921,1.853893116755231e-12,4.6002612998044456e-10
3580.997122626614,581.1528696032008,698.8096,1.3731098621413751e-12,3.40242214994823e-10
3582.175139086421,817.4453157325228,982.9404,1.9314061471639603e-12,4.779054456895156e-10
3583.3531555452287,675.0985829647134,811.775,1.5950786284845178e-12,3.941270857102271e-10
3584.531172005037,571.0995121582367,686.7209,1.3493564489219964e-12,3.3294082086916383e-10
3585.709188464844,629.1023956514957,756.4667,1.4864018556006397e-12,3.662377616666254e-10
3586.8872049236516,841.39849788977,1011.743,1.988001154037525e-12,4.89136861606024e-10
3588.0652213834587,557.9444976346178,670.9026,1.3182746439034178e-12,3.238969731497436e-10
3589.2432378422673,439.5131077391249,528.4943,1.038452727918309e-12,2.547858488898357e-10
3590.4212543020744,827.2440272643903,994.7229,1.954557899731012e-12,4.788781724415319e-10
3591.5992707618816,990.5085662318686,1191.0410000000004,2.3403086381680002e-12,5.725822972083699e-10
