Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
5326.346834152776,394.31963197952524,840.4982,9.316725492153736e-13,3.467049291029555e-11
5327.399131319703,384.72425017265437,820.0455,9.090012107790302e-13,3.379189231080716e-11
5328.45142848563,320.9604475838456,684.132,7.583442825217376e-13,2.8162166620793388e-11
5329.503725652557,259.7515414265033,553.6643,6.137238958876359e-13,2.2767981934311892e-11
5330.556022819483,247.91939372365704,528.4439,5.857676737800437e-13,2.1708460520895715e-11
5331.608319985409,268.5029225943112,572.318,6.344010850015434e-13,2.3486587744975648e-11
5332.660617152335,270.59096797745565,576.7687,6.393345816048586e-13,2.3644865558967473e-11
5333.712914319262,295.3901838645029,629.6286,6.979285414542313e-13,2.5785319682200358e-11
5334.765211486189,240.60328279213869,512.8495,5.684816469908322e-13,2.098124141046149e-11
5335.817508652116,262.9968857404095,560.5818,6.213917824568129e-13,2.2910452805555362e-11
5336.869805819043,224.0581961121753,477.5834,5.29390001954728e-13,1.9498338257796645e-11
5337.922102985969,261.85793057006316,558.1541,6.187007339242516e-13,2.2764413127383244e-11
5338.974400151897,275.2080127185392,586.61,6.502434319255297e-13,2.3900447227556135e-11
5340.026697318824,249.82240639304592,532.5002,5.902639872300693e-13,2.1673588876895164e-11
5341.07899448575,246.009015401109,524.3719,5.812539572481046e-13,2.13208846931695e-11
5342.131291651677,260.4096648820216,555.0671,6.152788667989828e-13,2.2545834616046847e-11
5343.183588818603,289.79599374763285,617.7045,6.847109561648172e-13,2.5064375034972725e-11
5344.235885985529,232.838383082784,496.2985,5.501352515291121e-13,2.0117528601114266e-11
5345.288183151457,278.6657411843652,593.9802,6.584131258311528e-13,2.4052457079545232e-11
5346.340480318383,268.1580505155036,571.5829,6.335862438859668e-13,2.3121861133136495e-11
5347.39277748531,264.63820660520173,564.0803,6.252697876844622e-13,2.2795065287031333e-11
5348.445074652236,279.9707284982157,596.7618,6.614964642165262e-13,2.4091150230383093e-11
5349.497371818163,262.5741816960539,559.6808,6.203930450807624e-13,2.257115631132662e-11
5350.54966898509,240.035423774061,511.6391,5.671399469686663e-13,2.0612671015950118e-11
5351.601966152017,255.8408018338963,545.3285,6.044838570205097e-13,2.194755537448015e-11
5352.654263317943,262.5812658592834,559.6959,6.204097830767428e-13,2.2502862320311683e-11
5353.7065604848685,267.7887826427929,570.7958,6.327137619895301e-13,2.2925792273917263e-11
5354.7588576517965,236.43465150898533,503.964,5.586322785614252e-13,2.022093869846975e-11
5355.811154817724,265.22384640383547,565.3286,6.266534989680623e-13,2.2660069472670186e-11
5356.86345198465,225.54915443954707,480.7614,5.329127404465017e-13,1.9250792851898934e-11
5357.915749151577,244.3373874538913,520.8088,5.773043444350025e-13,2.083321813119828e-11
5358.968046317505,234.79243925941586,500.4636,5.547521672283214e-13,1.9999071306141683e-11
5360.020343484432,249.3462192620572,531.4852,5.891388835267496e-13,2.121719965635477e-11
5361.072640651357,255.96507963783608,545.5934,6.047774924599279e-13,2.1758343011499317e-11
5362.124937817284,238.39832525821348,508.1496,5.632719180300119e-13,2.0244562279984303e-11
5363.17723498421,276.0863551290192,588.4822,6.523187217317913e-13,2.3421272952798137e-11
5364.229532151137,271.00170869980116,577.6442,6.403050528287569e-13,2.2966679608703696e-11
5365.281829318064,256.51877032945475,546.7736,6.060857164901328e-13,2.171732008397452e-11
5366.334126483991,281.0616896355569,599.0872,6.640741155975115e-13,2.3771134296822422e-11
5367.386423650917,243.36953124578304,518.7458,5.750175573020481e-13,2.0562499201602106e-11
5368.438720817843,264.22451023859503,563.1985,6.242923330582679e-13,2.2302035589468978e-11
5369.491017983772,270.55686078098,576.696,6.392539953593108e-13,2.2813500828976545e-11
5370.543315150699,241.9541060495337,515.7288,5.716732835356287e-13,2.0381147464575795e-11
5371.595612317624,257.1421766936497,548.1024,6.075586601364101e-13,2.1638715274616186e-11
5372.647909483551,255.1610505687833,543.8796,6.028777853399777e-13,2.1450396837226447e-11
5373.700206650478,244.24224385767002,520.606,5.770795453896495e-13,2.0511848252661096e-11
5374.752503817404,251.63961154888028,536.3736,5.945575603181866e-13,2.1111853107143566e-11
5375.804800983331,241.36687114129856,514.4771,5.702858034317415e-13,2.0229661567805212e-11
5376.857098150258,245.87385331988946,524.0838,5.809346051526107e-13,2.0586721209140272e-11
5377.909395317185,244.1986598335628,520.5131,5.769765679176906e-13,2.042594993215916e-11
5378.96169248411,233.82542752109657,498.4024,5.524673753531659e-13,1.953867671974333e-11
5380.013989650038,245.05030761571442,522.3284,5.789887854079726e-13,2.0456124489805718e-11
5381.066286816965,224.4793988769061,478.4812,5.303851922058025e-13,1.8720160379984223e-11
5382.118583983891,235.33810748803955,501.6267,5.560414363094359e-13,1.9606071059628142e-11
5383.170881149818,247.26028505338505,527.039,5.842103750679315e-13,2.0578712298622898e-11
5384.2231783167435,247.39488415474528,527.3259,5.845283969915595e-13,2.056933882801974e-11
5385.2754754836715,251.78349981791888,536.6803,5.948975300776032e-13,2.0913318153146188e-11
5386.327772649598,259.7190293396289,553.595,6.136470784623748e-13,2.1550918477452484e-11
5387.380069816525,232.3275257754602,495.2096,5.489282314083785e-13,1.9258802907753487e-11
5388.432366983451,254.75950518413967,543.0237,6.019290402565576e-13,2.1097252485242446e-11
5389.48466414938,247.98052395337902,528.5742,5.859121082751596e-13,2.0515411550249398e-11
5390.536961316305,225.76130401652557,481.2136,5.334139935446705e-13,1.865862327464972e-11
5391.589258483232,247.85164848058827,528.2995,5.856076097655025e-13,2.0463956718198228e-11
5392.641555650157,213.52868997376592,455.1396,5.045115758497347e-13,1.7612540823547804e-11
5393.693852816085,232.94520851108558,496.5262,5.503876516406845e-13,1.919498664244332e-11
5394.746149983012,244.0050885919412,520.1005,5.765192104910997e-13,2.0086369442850088e-11
5395.798447149938,234.28477217129463,499.3815,5.535526847481612e-13,1.9267059133697048e-11
5396.850744315865,250.95596633974048,534.9164,5.929422882822478e-13,2.0617593618191074e-11
5397.903041482792,212.07226107776444,452.0352,5.010704212324085e-13,1.7405787367797884e-11
5398.955338649718,238.8684603557148,509.1517,5.643827223857721e-13,1.958566176822029e-11
5400.007635815645,210.87513132195755,449.4835,4.982419216070283e-13,1.7273276104183505e-11
5401.059932982572,247.1718972154753,526.8506,5.840015380849704e-13,2.0226401571446954e-11
5402.112230149499,235.4454958962004,501.8556,5.562951665928741e-13,1.924776833150428e-11
5403.1645273154245,224.89375205334872,479.3644,5.313641986991738e-13,1.8366995711838452e-11
5404.216824482352,229.92941923480785,490.098,5.432621426498666e-13,1.8759717411170567e-11
5405.269121649279,232.35281295414032,495.2635,5.489879782946926e-13,1.8938735404998127e-11
