Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
5326.346834152776,349.8411892032791,750.9927,8.265818035214664e-13,3.075973267958276e-11
5327.399131319703,306.0172148891572,656.9172,7.230373929603733e-13,2.6878733966332506e-11
5328.45142848563,231.58365573501942,497.1331,5.471706640932962e-13,2.0319941440006664e-11
5329.503725652557,218.360135829541,468.7466,5.159269990541256e-13,1.91399042347843e-11
5330.556022819483,216.2992204502648,464.3225,5.110576034435437e-13,1.893971672534401e-11
5331.608319985409,218.06004277392984,468.1024,5.152179588759344e-13,1.9074229355861595e-11
5332.660617152335,191.4528011594577,410.9855,4.523521144894906e-13,1.6729589232558076e-11
5333.712914319262,186.24579999878398,399.8078,4.4004935385650187e-13,1.6257843878247108e-11
5334.765211486189,162.14942701167092,348.0809,3.831160250870284e-13,1.4139858081815954e-11
5335.817508652116,169.7551229285594,364.4078,4.01086264275658e-13,1.478788131428599e-11
5336.869805819043,182.65819264317295,392.1064,4.315727906333969e-13,1.5895563239879336e-11
5337.922102985969,171.29816583046363,367.7202,4.047320647820869e-13,1.4891671244932265e-11
5338.974400151897,240.9638696226312,517.2693,5.693336178904089e-13,2.0926513704211826e-11
5340.026697318824,197.28020581510668,423.495,4.661207237864274e-13,1.71152385253179e-11
5341.07899448575,195.48486487079467,419.641,4.618788100224565e-13,1.6942103753288892e-11
5342.131291651677,216.8316736675322,465.4655,5.123156489630606e-13,1.8772924792340636e-11
5343.183588818603,201.11070127875197,431.7178,4.751711670916639e-13,1.7394008713545866e-11
5344.235885985529,178.4034116237209,382.9728,4.2151987326064e-13,1.54142787299829e-11
5345.288183151457,193.81171332183632,416.0493,4.579255973431481e-13,1.6728457170135052e-11
5346.340480318383,218.47426622169377,468.9916,5.161966588548972e-13,1.883788920388889e-11
5347.39277748531,195.56769092681407,419.8188,4.620745059921592e-13,1.6845558091924682e-11
5348.445074652236,182.10314626664268,390.9149,4.3026136347984956e-13,1.5669760469845244e-11
5349.497371818163,174.13074241219266,373.8008,4.11424690841558e-13,1.4968464074440335e-11
