Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
3558.614809898269,1062.8151319927574,1307.134,2.5111498466294504e-12,6.392946888856243e-10
3559.792826357077,950.308128262583,1168.764,2.245325681487914e-12,5.708030357210477e-10
3560.9708428168847,807.1813641025961,992.7354,1.907155155824595e-12,4.841409284952548e-10
3562.148859276692,879.4678254513417,1081.639,2.0779488629003847e-12,5.267443038040097e-10
3563.3268757354995,982.1275189106759,1207.898,2.320506449563716e-12,5.873911088993716e-10
3564.504892195307,967.6561764781427,1190.1,2.2863145113459744e-12,5.779104310066768e-10
3565.682908654115,858.2917583475718,1055.595,2.027915441227001e-12,5.118641914414468e-10
3566.860925113923,794.9882945937597,977.7394,1.8783461713593033e-12,4.734359792184157e-10
3568.03894157373,829.8320478282138,1020.593,1.9606727048803647e-12,4.93482571559361e-10
3569.216958032537,917.1967405853128,1128.0410000000004,2.1670922676188767e-12,5.446601234069032e-10
3570.3949744923448,1147.504764821604,1411.292,2.711248953320295e-12,6.804549937583228e-10
3571.572990951153,891.6088573202362,1096.571,2.106634896244993e-12,5.279605603433344e-10
3572.7510074109605,921.6516504171956,1133.52,2.1776180362161917e-12,5.449748718857643e-10
3573.9290238707677,801.7639205494168,986.0726,1.894355175716876e-12,4.734118379914251e-10
3575.1070403295757,946.9289340188697,1164.608,2.2373415430884903e-12,5.58332987547532e-10
3576.285056789383,1083.491149900213,1332.563,2.5600017848775117e-12,6.37947483777276e-10
3577.463073248191,852.8432548280522,1048.894,2.015042074669124e-12,5.014328722751004e-10
3578.641089707998,817.6942683118152,1005.665,1.931994355980799e-12,4.800858647383093e-10
3579.819106167806,793.9737232325218,976.4916,1.8759490087282157e-12,4.654990920060858e-10
3580.997122626614,1084.0944612882868,1333.305,2.5614272494329414e-12,6.346947938572383e-10
3582.175139086421,630.8610090559937,775.8827,1.4905569919437826e-12,3.688221167808289e-10
3583.3531555452287,833.1063537039197,1024.62,1.9684090199271597e-12,4.863730832170359e-10
