Wavelength(A),Flux(erg/s/cm2),Original(erg/s/cm2),Flux_factor(er/s/cm2),Flux_corrected(erg/s/cm2)
5326.346834152776,590.468993541534,1221.945,1.3951213884122352e-12,5.191689531550913e-11
5327.399131319703,539.2683886463217,1115.988,1.2741479592055242e-12,4.736613121626993e-11
5328.45142848563,468.9204574903634,970.4066,1.107934484053208e-12,4.114468357442229e-11
5329.503725652557,442.41000904654993,915.5446,1.0452973362183443e-12,3.8778530584314936e-11
5330.556022819483,408.0376581184822,844.4128,9.640846011310359e-13,3.5728828064888006e-11
5331.608319985409,399.9822257847557,827.7425,9.450517542506535e-13,3.498739437007289e-11
5332.660617152335,413.5872050754465,855.8973,9.77196706491932e-13,3.6140207982599036e-11
5333.712914319262,400.64984336286017,829.1241,9.466291572517954e-13,3.4973688551795894e-11
5334.765211486189,419.25349812887146,867.6234,9.905846518680829e-13,3.656001179344559e-11
5335.817508652116,435.84758339425775,901.964,1.029792067546292e-12,3.796799898089147e-11
5336.869805819043,411.5070370454634,851.5925,9.722818219817149e-13,3.5810800689295085e-11
5337.922102985969,374.1633143386445,774.3116,8.840485246518457e-13,3.252759328760095e-11
5338.974400151897,389.20553665376815,805.4407,9.195893003921805e-13,3.3800565243642035e-11
5340.026697318824,398.0535474122248,823.7512,9.404947995615558e-13,3.453352748523683e-11
5341.07899448575,379.32729958051766,784.9982,8.962496500948122e-13,3.287519200115916e-11
5342.131291651677,403.63160438446715,835.2947,9.536742665155814e-13,3.494575135060632e-11
5343.183588818603,411.553667833164,851.689,9.723919981467485e-13,3.559516245960275e-11
5344.235885985529,418.56215441940833,866.1927,9.889511903207942e-13,3.616429560019161e-11
5345.288183151457,369.5596233800747,764.7845,8.731712257721561e-13,3.1897774523353796e-11
5346.340480318383,401.0747392346231,830.0034,9.47633073333805e-13,3.4582569521088206e-11
5347.39277748531,376.7714491939293,779.709,8.902108545290628e-13,3.245385423684401e-11
5348.445074652236,418.464737146865,865.9911,9.887210191822374e-13,3.6008395959105236e-11
5349.497371818163,431.9490562542518,893.8962,1.0205808834607296e-12,3.71308009198349e-11
5350.54966898509,446.0979969720362,923.1767,1.0540110720644758e-12,3.830797599738511e-11
5351.601966152017,434.02941757247413,898.2014,1.0254962246597138e-12,3.7233641420925083e-11
5352.654263317943,408.23872620928216,844.8289,9.645596716208843e-13,3.4985511322159345e-11
5353.7065604848685,383.474298751981,793.5802,9.060479075903251e-13,3.2829799772834567e-11
5354.7588576517965,416.5895029724656,862.1104,9.842903389372092e-13,3.562857960230959e-11
5355.811154817724,386.2016924508357,799.2244,9.124920144367675e-13,3.299611743083515e-11
5356.86345198465,406.3157981618666,840.8495,9.60016303422604e-13,3.467936416034998e-11
5357.915749151577,413.8616743750725,856.4653,9.778452045410404e-13,3.5287561303019596e-11
5358.968046317505,386.4829751608927,799.8065,9.131566107649123e-13,3.291971667926062e-11
5360.020343484432,391.4839700950832,810.1558,9.249726334051253e-13,3.331188890833024e-11
5361.072640651357,424.92950391631484,879.3696,1.0039955458547742e-12,3.612118463580739e-11
5362.124937817284,405.0836822812565,838.2997,9.571051408775028e-13,3.439932652910165e-11
5363.17723498421,398.4414769082455,824.554,9.414113739168804e-13,3.380104236597658e-11
5364.229532151137,420.89282400736,871.0159,9.944579434730147e-13,3.566955605172034e-11
